"id","county_code","unleaded_95","unleaded_100","motor_oil","heating_oil","autogas","price_date","validation","record_date"
"15087","42","1.540","1.687","1.307","1.004","0.836","16/01/2018","ΝΟΜΟΣ ΡΟΔΟΠΗΣ","2018-01-16"
"15086","41","1.614","1.803","1.373","1.061","0.894","16/01/2018","ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ","2018-01-16"
"15085","40","1.541","1.714","1.319","1.009","0.823","16/01/2018","ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ","2018-01-16"
"15084","39","1.538","1.720","1.305","0.996","0.827","16/01/2018","ΝΟΜΟΣ ΠΙΕΡΙΑΣ","2018-01-16"
"15083","38","1.540","1.695","1.320","1.002","0.816","16/01/2018","ΝΟΜΟΣ ΠΕΛΛΗΣ","2018-01-16"
"15082","37","1.516","1.721","1.299","1.002","0.765","16/01/2018","ΝΟΜΟΣ ΞΑΝΘΗΣ","2018-01-16"
"15081","36","1.569","1.749","1.319","1.050","0.877","16/01/2018","ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ","2018-01-16"
"15080","35","1.582","1.750","1.345","1.030","0.845","16/01/2018","ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ","2018-01-16"
"15079","34","1.577","1.772","1.330","1.050","0.840","16/01/2018","ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ","2018-01-16"
"15078","33","1.611","1.820","1.375","1.131","0.956","16/01/2018","ΝΟΜΟΣ ΛΕΣΒΟΥ","2018-01-16"
"15077","32","1.624","1.811","1.365","1.047","0.909","16/01/2018","ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ","2018-01-16"
"15076","31","1.538","1.729","1.308","1.015","0.816","16/01/2018","ΝΟΜΟΣ ΛΑΡΙΣΗΣ","2018-01-16"
"15075","30","1.559","1.753","1.332","1.027","0.845","16/01/2018","ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ","2018-01-16"
"15074","29","1.793","1.929","1.490","1.139","0.950","16/01/2018","ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ","2018-01-16"
"15073","28","1.536","1.738","1.321","1.010","0.856","16/01/2018","ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ","2018-01-16"
"15072","27","1.548","1.701","1.331","1.018","0.797","16/01/2018","ΝΟΜΟΣ ΚΟΖΑΝΗΣ","2018-01-16"
"15071","26","1.541","1.811","1.310","1.002","0.844","16/01/2018","ΝΟΜΟΣ ΚΙΛΚΙΣ","2018-01-16"
"15070","25","1.622","1.784","1.360","1.045","0.920","16/01/2018","ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ","2018-01-16"
"15069","24","1.581","1.779","1.354","1.077","0.967","16/01/2018","ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ","2018-01-16"
"15068","23","1.586","1.770","1.352","1.050","0.862","16/01/2018","ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ","2018-01-16"
"15067","22","1.556","1.748","1.317","1.017","0.821","16/01/2018","ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ","2018-01-16"
"15066","21","1.563","1.777","1.332","1.026","0.838","16/01/2018","ΝΟΜΟΣ ΚΑΒΑΛΑΣ","2018-01-16"
"15065","20","1.532","1.819","1.328","1.009","0.834","16/01/2018","ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ","2018-01-16"
"15064","19","1.521","1.723","1.301","1.007","0.834","16/01/2018","ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ","2018-01-16"
"15063","18","1.574","1.770","1.352","1.055","0.849","16/01/2018","ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ","2018-01-16"
"15062","17","1.595","1.773","1.362","1.019","0.914","16/01/2018","ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ","2018-01-16"
"15061","16","1.522","1.714","1.305","1.008","0.783","16/01/2018","ΝΟΜΟΣ ΗΜΑΘΙΑΣ","2018-01-16"
"15060","15","1.556","1.734","1.320","1.013","0.823","16/01/2018","ΝΟΜΟΣ ΗΛΕΙΑΣ","2018-01-16"
"15059","14","1.572","1.727","1.329","1.038","0.969","16/01/2018","ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ","2018-01-16"
"15058","13","1.641","1.871","1.404","1.091","0.899","16/01/2018","ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ","2018-01-16"
